,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
2021,033540,KR7033540006,파라텍,KOSDAQ,중견기업부,798,2,-6,-0.75,809,809,791,114317,91526857,58393952442,73175379,KSQ
2022,006570,KR7006570006,대림통상,KOSPI,,3835,1,45,1.19,3790,3880,3785,3735,14220800,58387875000,15225000,STK
2023,010400,KR7010400000,우진아이엔에스,KOSPI,,7650,2,-150,-1.92,7720,7720,7450,195360,1480515600,58308300000,7622000,STK
2024,094840,KR7094840006,슈프리마에이치큐,KOSDAQ,벤처기업부,5560,1,40,0.72,5550,6010,5540,274304,1590002840,58223430400,10471840,KSQ
2025,232530,KR7232530006,이엠티,KONEX,일반기업부,2270,1,20,0.89,2395,2395,2250,1421,3222990,58144470080,25614304,KNX
2026,220180,KR7220180004,핸디소프트,KOSDAQ,벤처기업부,2990,1,25,0.84,2965,2995,2940,23539,69993920,58029920000,19408000,KSQ
2027,000215,KR7000211003,DL우,KOSPI,,34400,3,0,0.0,34000,34500,33800,172,5907450,58002356000,1686115,STK
2028,051630,KR7051630002,진양화학,KOSPI,,3670,2,-10,-0.27,3680,3680,3560,5060,18419025,57986000000,15800000,STK
2029,255220,KR7255220006,SG,KOSDAQ,중견기업부,1295,1,5,0.39,1290,1305,1275,226045,291325215,57959912255,44756689,KSQ
2030,187220,KR7187220009,디티앤씨,KOSDAQ,벤처기업부,4950,2,-270,-5.17,5170,5190,4925,355907,1779060420,57905203950,11698021,KSQ
2031,417840,KR7417840006,저스템,KOSDAQ,벤처기업부,8160,2,-80,-0.97,8250,8320,8150,56240,463027160,57709356000,7072225,KSQ
2032,038620,KR7038620001,위즈코프,KOSDAQ,중견기업부,867,1,2,0.23,868,874,859,215072,186651982,57695785155,66546465,KSQ
2033,222980,KR7222980005,한국맥널티,KOSDAQ,벤처기업부,5230,3,0,0.0,5230,5630,5210,434132,2342189250,57694656090,11031483,KSQ
2034,238120,KR7238120000,얼라인드,KOSDAQ,기술성장기업부,8020,1,50,0.63,8040,8150,7880,11588,92127120,57659372960,7189448,KSQ
2035,322180,KR7322180001,티라유텍,KOSDAQ,벤처기업부,10500,2,-300,-2.78,10900,11350,9950,541672,5795653570,57658125000,5491250,KSQ
2036,094860,KR7094860004,네오리진,KOSDAQ,벤처기업부,551,1,2,0.36,552,570,547,250722,138755680,57557336025,104459775,KSQ
2037,005670,KR7005670005,푸드웰,KOSDAQ,우량기업부,5750,1,40,0.7,5740,5770,5680,11216,64162500,57500000000,10000000,KSQ
2038,060540,KR7060540002,에스에이티,KOSDAQ,중견기업부,2195,1,5,0.23,2225,2230,2170,102093,223733885,57362606670,26133306,KSQ
2039,252500,KR7252500004,세화피앤씨,KOSDAQ,중견기업부,1380,3,0,0.0,1380,1390,1355,380435,520559775,57251218200,41486390,KSQ
2040,123750,KR7123750002,알톤스포츠,KOSDAQ,벤처기업부,4480,2,-60,-1.32,4585,4585,4385,132311,589403125,57103410560,12746297,KSQ
2041,023960,KR7023960008,에쓰씨엔지니어링,KOSPI,,1825,1,30,1.67,1795,1915,1755,442459,816392615,57030072875,31249355,STK
2042,018680,KR7018680009,서울제약,KOSDAQ,중견기업부,4890,2,-120,-2.4,5060,5060,4855,74688,367285250,57014069910,11659319,KSQ
2043,336040,KR7336040001,타스컴,KONEX,일반기업부,14000,1,50,0.36,14000,14000,14000,3,42000,56996422000,4071173,KNX
2044,064480,KR7064480007,브리지텍,KOSDAQ,벤처기업부,4765,2,-215,-4.32,4980,4995,4720,913798,4428503910,56953662500,11952500,KSQ
2045,175140,KR7175140003,인포마크,KOSDAQ,관리종목(소속부없음),6340,1,70,1.12,6020,6430,6010,29413,183711120,56940554400,8981160,KSQ
2046,072990,KR7072990005,에이치시티,KOSDAQ,우량기업부,8050,1,20,0.25,8100,8100,7980,10669,85609210,56925719900,7071518,KSQ
2047,023150,KR7023150006,MH에탄올,KOSPI,,7710,3,0,0.0,7780,7780,7630,6697,51408350,56888435460,7378526,STK
2048,363250,KR7363250002,진시스템,KOSDAQ,기술성장기업부,8170,2,-450,-5.22,8650,8650,8170,184717,1537597100,56617936600,6929980,KSQ
2049,217620,KR7217620004,디딤이앤에프,KOSDAQ,중견기업부,1230,1,20,1.65,1200,1255,1200,253635,312554965,56602092030,46017961,KSQ
2050,048770,KR7048770002,TPC,KOSDAQ,벤처기업부,3605,1,35,0.98,3540,3650,3540,98359,353927070,56591257555,15697991,KSQ
2051,126640,KR7126640002,화신정공,KOSDAQ,우량기업부,1555,1,5,0.32,1555,1565,1550,45665,71085550,56561394285,36373887,KSQ
2052,290690,KR7290690007,소룩스,KOSDAQ,벤처기업부,6850,1,20,0.29,6960,6960,6800,16210,111088010,56559374550,8256843,KSQ
2053,080010,KR7080010002,이상네트웍스,KOSDAQ,중견기업부,5650,3,0,0.0,5690,5690,5620,9558,53942680,56500000000,10000000,KSQ
2054,317530,KR7317530004,캐리소프트,KOSDAQ,기술성장기업부,8110,2,-50,-0.61,8230,8280,8090,93096,759624010,56455299560,6961196,KSQ
2055,056000,KR7056000003,코원플레이,KOSDAQ,투자주의환기종목(소속부없음),2860,0,0,0.0,0,0,0,0,0,56399843500,19720225,KSQ
2056,368970,KR7368970000,오에스피,KOSDAQ,벤처기업부,6030,1,70,1.17,5950,6140,5900,141081,852759740,56357344800,9346160,KSQ
2057,085810,KR7085810000,알티캐스트,KOSDAQ,중견기업부,1895,1,5,0.26,1900,1905,1850,96121,179960775,56254532255,29685769,KSQ
2058,289010,KR7289010001,아이스크림에듀,KOSDAQ,중견기업부,4370,1,20,0.46,4440,4440,4330,76919,336429390,56215841690,12864037,KSQ
2059,032750,KR7032750002,삼진,KOSDAQ,우량기업부,7800,2,-240,-2.99,8140,8140,7730,259804,2051020970,56160000000,7200000,KSQ
2060,005305,KR7005301007,롯데칠성우,KOSPI,,72400,1,1200,1.69,71400,72700,71200,875,62936100,56132444000,775310,STK
2061,277070,KR7277070009,린드먼아시아,KOSDAQ,벤처기업부,4095,2,-15,-0.36,4110,4165,4075,27465,112398575,56068740000,13692000,KSQ
2062,006050,KR7006050009,국영지앤엠,KOSDAQ,중견기업부,1605,1,35,2.23,1590,1605,1570,153005,243822885,56006865015,34895243,KSQ
2063,224110,KR7224110007,에이텍티앤,KOSDAQ,벤처기업부,10450,3,0,0.0,10450,10700,10350,38950,409680050,55803000000,5340000,KSQ
2064,318000,KR7318000007,KBG,KOSDAQ,벤처기업부,6780,2,-200,-2.87,6910,6980,6780,308979,2123374140,55798213500,8229825,KSQ
2065,412350,KR7412350001,레이저쎌,KOSDAQ,기술성장기업부,6620,2,-40,-0.6,6710,6740,6540,32395,213632390,55778610640,8425772,KSQ
2066,226360,KR7226360006,KH 건설,KOSDAQ,벤처기업부,451,1,5,1.12,446,455,440,3540707,1586885417,55752859481,123620531,KSQ
2067,090150,KR7090150004,아이윈,KOSDAQ,중견기업부,1345,2,-5,-0.37,1360,1365,1335,63317,85369900,55664605780,41386324,KSQ
2068,226400,KR7226400000,오스테오닉,KOSDAQ,기술성장기업부,3195,2,-50,-1.54,3245,3245,3175,32143,102624650,55633867245,17412791,KSQ
2069,250060,KR7250060001,모비스,KOSDAQ,기술성장기업부,1725,3,0,0.0,1740,1930,1715,2386034,4326241575,55495516650,32171314,KSQ
2070,315640,KR7315640003,딥노이드,KOSDAQ,기술성장기업부,5950,1,40,0.68,6040,6050,5880,18046,107300930,55436947300,9317134,KSQ
2071,086960,KR7086960002,MDS테크,KOSDAQ,중견기업부,2670,2,-300,-10.1,3010,3115,2655,9005216,25610587585,55353703080,20731724,KSQ
2072,153490,KR7153490008,우리이앤엘,KOSDAQ,우량기업부,1075,1,10,0.94,1065,1075,1055,73695,78574585,55341000000,51480000,KSQ
2073,322510,KR7322510009,제이엘케이,KOSDAQ,기술성장기업부,3605,1,60,1.69,3460,3630,3450,25151,90125865,55273150590,15332358,KSQ
2074,216400,KR7216400002,인바이츠바이오코아,KONEX,일반기업부,7140,1,40,0.56,7200,7200,7140,103,736480,55058789100,7711315,KNX
2075,001275,KR7001271006,부국증권우,KOSPI,,18350,2,-50,-0.27,18450,18450,18350,51,936250,55050000000,3000000,STK
2076,059100,KR7059100008,아이컴포넌트,KOSDAQ,벤처기업부,7780,1,420,5.71,7340,7790,7340,80204,611146490,55011290800,7070860,KSQ
2077,297570,KR7297570004,알로이스,KOSDAQ,벤처기업부,1580,2,-35,-2.17,1630,1760,1580,2273899,3799707510,54701524440,34621218,KSQ
2078,263920,KR7263920001,휴엠앤씨,KOSDAQ,중견기업부,1115,2,-20,-1.76,1135,1135,1105,139522,155553645,54685324410,49045134,KSQ
2079,080720,KR7080720006,한국유니온제약,KOSDAQ,벤처기업부,6910,2,-100,-1.43,7010,7090,6760,78726,539633150,54614760480,7903728,KSQ
2080,37550L,KR737550K029,DL이앤씨2우(전환),KOSPI,,25850,3,0,0.0,26000,26000,25500,513,13196500,54593933350,2111951,STK
2081,177830,KR7177830007,파버나인,KOSDAQ,벤처기업부,3820,2,-20,-0.52,3845,3845,3790,21348,81360160,54583036460,14288753,KSQ
2082,303030,KR7303030001,지니틱스,KOSDAQ,벤처기업부,1525,2,-20,-1.29,1545,1695,1520,3160000,5092457625,54512143700,35745668,KSQ
2083,184230,KR7184230001,SGA솔루션즈,KOSDAQ,벤처기업부,1005,1,92,10.08,1185,1185,979,18791411,19945132592,54458160120,54187224,KSQ
2084,066910,KR7066910001,손오공,KOSDAQ,중견기업부,2000,1,10,0.5,1980,2025,1980,85753,171204580,54362390000,27181195,KSQ
2085,051980,KR7051980001,중앙디앤엠,KOSDAQ,투자주의환기종목(소속부없음),1480,2,-80,-5.13,1610,1650,1355,4610533,6686298675,54264538920,36665229,KSQ
2086,181340,KR7181340001,이즈미디어,KOSDAQ,관리종목(소속부없음),2705,0,0,0.0,0,0,0,0,0,54259503030,20058966,KSQ
2087,147760,KR7147760003,마이크로프랜드,KOSDAQ,벤처기업부,4995,2,-5,-0.1,4980,5040,4950,7861,39188145,54045230670,10819866,KSQ
2088,007610,KR7007610009,선도전기,KOSPI,,3000,0,0,0.0,0,0,0,0,0,54000000000,18000000,STK
2089,296640,KR7296640006,이노룰스,KOSDAQ,벤처기업부,10500,2,-450,-4.11,10950,10950,10350,274903,2915294200,53988480000,5141760,KSQ
2090,025530,KR7025530007,SJM홀딩스,KOSPI,,3610,2,-10,-0.28,3620,3640,3600,22092,79849315,53911768880,14934008,STK
2091,046310,KR7046310009,백금T&A,KOSDAQ,중견기업부,3275,1,10,0.31,3265,3305,3225,38293,124820125,53771049275,16418641,KSQ
2092,068940,KR7068940006,셀피글로벌,KOSDAQ,중견기업부,1405,2,-35,-2.43,1430,1435,1360,572482,798332865,53756138785,38260597,KSQ
2093,226340,KR7226340008,본느,KOSDAQ,중견기업부,1750,3,0,0.0,1760,1765,1720,54305,94666285,53724293000,30699596,KSQ
2094,096350,KR7096350004,대창솔루션,KOSDAQ,벤처기업부,328,1,4,1.23,328,345,324,4225046,1406241841,53713610952,163761009,KSQ
2095,221980,KR7221980006,케이디켐,KOSDAQ,중견기업부,13250,3,0,0.0,13200,13300,13050,2111,27763150,53461100000,4034800,KSQ
2096,094970,KR7094970001,제이엠티,KOSDAQ,중견기업부,3190,3,0,0.0,3200,3210,3155,97708,310581515,53426885600,16748240,KSQ
2097,032980,KR7032980005,바이온,KOSDAQ,중견기업부,1455,2,-30,-2.02,1480,1480,1420,548990,794934380,53420760045,36715299,KSQ
2098,335870,KR7335870002,윙스풋,KOSDAQ,중견기업부,3480,1,20,0.58,3495,3545,3470,73912,258645340,53403763320,15345909,KSQ
2099,131220,KR7131220006,대한과학,KOSDAQ,벤처기업부,7160,2,-70,-0.97,7250,7270,7120,16347,117236620,53374148400,7454490,KSQ
2100,203450,KR7203450002,유니온커뮤니티,KOSDAQ,벤처기업부,3630,1,190,5.52,3500,4285,3455,8093833,32019229230,53284795410,14679007,KSQ
2101,196700,KR7196700009,웹스,KOSDAQ,벤처기업부,3705,1,150,4.22,3595,3795,3465,5064042,18547165885,53219153520,14364144,KSQ
2102,010280,KR7010280006,쌍용정보통신,KOSDAQ,중견기업부,832,1,2,0.24,840,840,827,79500,65998818,53218076288,63964034,KSQ
2103,311960,KR7311960009,에이아이더뉴트리진,KONEX,일반기업부,17350,1,1700,10.86,17800,17900,15150,357,6259700,53137220400,3062664,KNX
2104,021880,KR7021880000,메이슨캐피탈,KOSDAQ,중견기업부,349,2,-8,-2.24,356,360,349,252009,89003543,53112358392,152184408,KSQ
2105,217480,KR7217480003,에스디생명공학,KOSDAQ,중견기업부,1270,2,-60,-4.51,1335,1350,1215,1246189,1583144855,53045774020,41768326,KSQ
2106,102950,KR7102950003,아하,KONEX,일반기업부,4155,1,225,5.73,4045,4195,3865,26903,107708790,52984156965,12751903,KNX
2107,065150,KR7065150005,엠피대산,KOSDAQ,벤처기업부,422,3,0,0.0,422,428,418,100230,42222405,52869174910,125282405,KSQ
2108,215790,KR7215790007,이노인스트루먼트,KOSDAQ,중견기업부,1310,2,-10,-0.76,1325,1340,1295,28915,38020930,52770925190,40283149,KSQ
2109,309930,KR7309930006,오하임아이엔티,KOSDAQ,벤처기업부,2485,2,-40,-1.58,2515,2540,2485,30126,75437585,52742002810,21224146,KSQ
2110,007530,KR7007530009,영신금속,KOSDAQ,중견기업부,2750,2,-15,-0.54,2790,2790,2735,3809,10539550,52729743000,19174452,KSQ
2111,000040,KR7000040006,KR모터스,KOSPI,,548,2,-3,-0.54,559,560,548,271308,149751281,52683878820,96138465,STK
2112,195500,KR7195500004,마니커에프앤지,KOSDAQ,중견기업부,3305,1,55,1.69,3270,3345,3230,98747,324852525,52642040000,15928000,KSQ
2113,066360,KR7066360009,체리부로,KOSDAQ,관리종목(소속부없음),1115,1,20,1.83,1090,1120,1090,39096,43425165,52262869835,46872529,KSQ
2114,900110,HK0000057197,이스트아시아홀딩스,KOSDAQ,외국기업(소속부없음),179,1,3,1.7,178,183,174,5284956,948095432,52255836950,291932050,KSQ
2115,223310,KR7223310004,커머스마이너,KOSDAQ,관리종목(소속부없음),3320,0,0,0.0,0,0,0,0,0,52224831720,15730371,KSQ
2116,104040,KR7104040001,대성파인텍,KOSDAQ,벤처기업부,1665,3,0,0.0,1680,1705,1650,593538,998003740,52116632865,31301281,KSQ
2117,080470,KR7080470008,성창오토텍,KOSDAQ,중견기업부,7130,1,20,0.28,7190,7190,7110,6964,49625420,52049000000,7300000,KSQ
2118,109960,KR7109960005,에이프로젠 H&G,KOSDAQ,중견기업부,291,1,4,1.39,288,292,285,1395739,402141959,52000308147,178695217,KSQ
2119,016670,KR7016670002,디모아,KOSDAQ,중견기업부,510,1,34,7.14,476,527,473,2589536,1320913854,51947592240,101858024,KSQ
2120,039610,KR7039610001,화성밸브,KOSDAQ,중견기업부,4985,1,40,0.81,4995,5000,4950,38685,192250835,51895844000,10410400,KSQ
2121,169330,KR7169330008,엠브레인,KOSDAQ,중견기업부,2855,3,0,0.0,2865,2870,2825,16400,46811805,51838000890,18156918,KSQ
2122,038950,KR7038950002,파인디지털,KOSDAQ,벤처기업부,5070,2,-20,-0.39,5120,5120,5000,124972,630144270,51768578550,10210765,KSQ
2123,009835,KR7009831009,한화솔루션우,KOSPI,,45950,1,5400,13.32,44000,52300,44000,672439,32310552050,51635715150,1123737,STK
2124,051780,KR7051780005,큐로홀딩스,KOSDAQ,중견기업부,415,1,6,1.47,416,417,407,111546,46003871,51635316750,124422450,KSQ
2125,145210,KR7145210001,다이나믹디자인,KOSPI,,3700,1,330,9.79,3400,3900,3345,4906043,18309139125,51581892400,13941052,STK
2126,212560,KR7212560007,네오오토,KOSDAQ,우량기업부,6540,2,-50,-0.76,6710,6710,6540,25326,166368890,51502258020,7874963,KSQ
2127,114630,KR7114630007,폴라리스우노,KOSDAQ,벤처기업부,847,2,-21,-2.42,871,872,847,396286,340641317,51476665548,60775284,KSQ
2128,203690,KR7203690003,프로스테믹스,KOSDAQ,벤처기업부,1120,1,5,0.45,1125,1135,1105,24943,27950770,51413707520,45905096,KSQ
2129,049470,KR7049470008,SGA,KOSDAQ,중견기업부,872,2,-18,-2.02,1070,1095,870,5575365,5427181711,51327881128,58862249,KSQ
2130,011090,KR7011090008,에넥스,KOSPI,,855,1,14,1.66,843,856,843,91499,77783433,51292853055,59991641,STK
2131,021650,KR7021650007,한국큐빅,KOSDAQ,중견기업부,3135,1,15,0.48,3120,3135,3065,12770,39712145,51259015005,16350563,KSQ
2132,042940,KR7042940007,상지카일룸,KOSDAQ,중견기업부,542,1,18,3.44,525,549,512,1094880,581084454,51075065938,94234439,KSQ
2133,346010,KR7346010002,타이드,KONEX,일반기업부,10500,2,-600,-5.41,0,0,0,0,0,51030651000,4860062,KNX
2134,131760,KR7131760001,파인텍,KOSDAQ,중견기업부,1195,2,-5,-0.42,1200,1220,1185,55471,66620595,50987033930,42666974,KSQ
2135,337840,KR7337840003,유엑스엔,KONEX,일반기업부,13950,1,50,0.36,14200,14200,13950,35,490800,50965501950,3653441,KNX
2136,900340,HK0000449303,윙입푸드,KOSDAQ,외국기업(소속부없음),1060,2,-10,-0.93,1065,1110,1055,931585,1003352175,50851833680,47973428,KSQ
2137,393210,KR7393210000,토마토시스템,KONEX,일반기업부,11850,2,-50,-0.42,0,0,0,0,0,50850980700,4291222,KNX
2138,065570,KR7065570004,삼영이엔씨,KOSDAQ,벤처기업부,4700,2,-5,-0.11,4740,4830,4645,68239,322651710,50731847000,10794010,KSQ
2139,032960,KR7032960007,동일기연,KOSDAQ,중견기업부,13950,1,400,2.95,13550,14100,13550,36296,504565500,50710342500,3635150,KSQ
2140,019770,KR7019770007,서연탑메탈,KOSDAQ,중견기업부,4345,1,80,1.88,4275,4375,4235,58933,254433540,50619250000,11650000,KSQ
2141,233250,KR7233250000,메디안디노스틱,KONEX,일반기업부,28950,2,-800,-2.69,0,0,0,0,0,50562159300,1746534,KNX
2142,006200,KR7006200000,한국전자홀딩스,KOSPI,,1080,1,15,1.41,1070,1090,1055,124131,133336170,50547386880,46803136,STK
2143,391060,KR7391060001,엔에이치스팩20호,KOSDAQ,SPAC(소속부없음),1980,3,0,0.0,1980,1980,1975,14928,29516385,50490000000,25500000,KSQ
2144,037400,KR7037400009,우리엔터프라이즈,KOSDAQ,중견기업부,1925,2,-15,-0.77,1945,1950,1905,53832,103416945,50479941050,26223346,KSQ
2145,138070,KR7138070008,신진에스엠,KOSDAQ,중견기업부,2875,2,-5,-0.17,2880,2885,2850,52680,151108465,50321711500,17503204,KSQ
2146,038060,KR7038060000,루멘스,KOSDAQ,중견기업부,1045,1,40,3.98,1010,1085,996,624018,648247765,50267707105,48103069,KSQ
2147,317120,KR7317120004,라닉스,KOSDAQ,기술성장기업부,5200,1,20,0.39,5240,5270,5100,28950,149732140,50232000000,9660000,KSQ
2148,031310,KR7031310006,아이즈비전,KOSDAQ,중견기업부,3050,2,-55,-1.77,3130,3130,3020,287280,880976975,50141688900,16439898,KSQ
2149,318410,KR7318410008,비비씨,KOSDAQ,중견기업부,9000,1,100,1.12,8920,9090,8870,7149,63698220,49997187000,5555243,KSQ
2150,054540,KR7054540000,삼영엠텍,KOSDAQ,중견기업부,3845,1,90,2.4,3765,3845,3765,193666,739187940,49985000000,13000000,KSQ
2151,332290,KR7332290006,누보,KOSDAQ,벤처기업부,1510,2,-10,-0.66,1520,1540,1495,75066,113853445,49952797730,33081323,KSQ
2152,372800,KR7372800003,아이티아이즈,KOSDAQ,벤처기업부,8330,2,-120,-1.42,8450,8490,8330,19198,161052530,49788326700,5976990,KSQ
2153,190650,KR7190650002,코리아에셋투자증권,KOSDAQ,우량기업부,7790,2,-10,-0.13,7800,7840,7730,4754,37117170,49762520000,6388000,KSQ
2154,013000,KR7013000005,세우글로벌,KOSPI,,1730,2,-10,-0.57,1765,1790,1730,409540,721267830,49659703630,28705031,STK
2155,044380,KR7044380004,주연테크,KOSPI,,838,2,-16,-1.87,855,870,834,341940,288150799,49608966472,59199244,STK
2156,044480,KR7044480002,블레이드 Ent,KOSDAQ,중견기업부,1530,2,-15,-0.97,1550,1570,1525,55570,85595375,49486290930,32343981,KSQ
2157,153460,KR7153460001,네이블,KOSDAQ,벤처기업부,7570,2,-20,-0.26,7590,7590,7470,2371,17893020,49432205980,6530014,KSQ
2158,005820,KR7005820006,원림,KOSPI,,21500,2,-50,-0.23,21550,21550,21100,5356,114300350,49406355000,2297970,STK
2159,098120,KR7098120009,마이크로컨텍솔,KOSDAQ,벤처기업부,5930,2,-50,-0.84,6150,6150,5920,28747,172141010,49294702380,8312766,KSQ
2160,347700,KR7347700007,라이프시맨틱스,KOSDAQ,기술성장기업부,4815,2,-20,-0.41,4885,4910,4805,36385,176190185,49247579250,10227950,KSQ
2161,079170,KR7079170007,한창산업,KOSDAQ,중견기업부,9460,1,10,0.11,9550,9660,9400,16862,159850650,49192000000,5200000,KSQ
2162,011420,KR7011420007,갤럭시아에스엠,KOSPI,,1785,1,45,2.59,1765,1800,1740,86270,153520710,49176114540,27549644,STK
2163,054940,KR7054940002,엑사이엔씨,KOSDAQ,중견기업부,1480,1,25,1.72,1455,1505,1450,190589,283156405,49096851040,33173548,KSQ
2164,331920,KR7331920009,셀레믹스,KOSDAQ,기술성장기업부,6010,1,10,0.17,6100,6100,5970,10872,65334990,49066529480,8164148,KSQ
2165,246720,KR7246720007,아스타,KOSDAQ,벤처기업부,3800,1,20,0.53,3825,3840,3745,12902,48779410,49035295000,12904025,KSQ
2166,317770,KR7317770006,슈프리마아이디,KOSDAQ,벤처기업부,16050,1,150,0.94,15900,16650,15450,27367,438253650,49017021000,3054020,KSQ
2167,001000,KR7001000009,신라섬유,KOSDAQ,중견기업부,2015,2,-15,-0.74,2030,2030,2010,68333,137921990,48919243100,24277540,KSQ
2168,049120,KR7049120009,파인디앤씨,KOSDAQ,중견기업부,1620,2,-25,-1.52,1670,1670,1620,20471,33632510,48797142660,30121693,KSQ
2169,419540,KR7419540000,비스토스,KOSDAQ,벤처기업부,2300,2,-65,-2.75,2385,2385,2300,551097,1283187425,48703208400,21175308,KSQ
2170,320000,KR7320000003,윈텍,KOSDAQ,중견기업부,2630,1,60,2.33,2570,2635,2540,112363,293069965,48652759240,18499148,KSQ
2171,131090,KR7131090003,시큐브,KOSDAQ,벤처기업부,1105,3,0,0.0,1140,1140,1090,120673,134542440,48620000000,44000000,KSQ
2172,039310,KR7039310008,세중,KOSDAQ,벤처기업부,2680,2,-10,-0.37,2715,2715,2605,24525,65030485,48566067560,18121667,KSQ
2173,078940,KR7078940004,코드네이처,KOSDAQ,중견기업부,1230,2,-55,-4.28,1310,1310,1230,295391,367168300,48476975250,39412175,KSQ
2174,200580,KR7200580009,메디쎄이,KONEX,일반기업부,13000,3,0,0.0,13350,13350,13000,2289,29880050,48439027000,3726079,KNX
2175,37550K,KR737550K011,DL이앤씨우,KOSPI,,22900,1,50,0.22,23000,23000,22600,967,22068400,48407966500,2113885,STK
2176,008600,KR7008600009,윌비스,KOSPI,,716,1,6,0.85,710,721,703,104453,74532203,48141003924,67236039,STK
2177,217190,KR7217190008,제너셈,KOSDAQ,벤처기업부,5460,1,60,1.11,5400,5460,5360,9623,52138870,47879690040,8769174,KSQ
2178,017510,KR7017510009,세명전기,KOSDAQ,중견기업부,3140,2,-5,-0.16,3150,3180,3125,32527,102471750,47872440000,15246000,KSQ
2179,204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,770,1,5,0.65,763,774,754,52545,39969413,47820126970,62104061,KSQ
2180,025870,KR7025870007,신라에스지,KOSDAQ,중견기업부,11950,2,-450,-3.63,11850,12950,11600,611550,7369854600,47800000000,4000000,KSQ
2181,118000,KR7118000009,초록뱀헬스케어,KOSPI,,564,1,4,0.71,565,565,555,89830,50343527,47773611540,84704985,STK
2182,246960,KR7246960009,이노테라피,KOSDAQ,기술성장기업부,8530,2,-10,-0.12,8500,8890,8500,3101,26906570,47766694910,5599847,KSQ
2183,352940,KR7352940001,인바이오,KOSDAQ,벤처기업부,4390,1,40,0.92,4365,4395,4350,10216,44582345,47709334700,10867730,KSQ
2184,020180,KR7020180006,대신정보통신,KOSDAQ,중견기업부,1240,2,-10,-0.8,1260,1260,1225,408669,505524815,47651854600,38428915,KSQ
2185,008775,KR7008771008,호텔신라우,KOSPI,,63300,2,-200,-0.31,63500,63800,63100,1056,66857400,47593940700,751879,STK
2186,018500,KR7018500009,동원금속,KOSPI,,1010,2,-5,-0.49,1015,1020,998,282532,283683628,47222482330,46754933,STK
2187,032800,KR7032800005,판타지오,KOSDAQ,중견기업부,490,1,1,0.2,492,494,487,320714,156826775,47062623300,96046170,KSQ
2188,208370,KR7208370007,셀바스헬스케어,KOSDAQ,벤처기업부,2170,2,-5,-0.23,2185,2220,2165,62526,136767110,47046823880,21680564,KSQ
2189,002290,KR7002290005,삼일기업공사,KOSDAQ,중견기업부,3790,1,25,0.66,3800,3800,3730,25407,95849980,46996000000,12400000,KSQ
2190,005030,KR7005030002,부산주공,KOSPI,,644,1,14,2.22,630,660,625,851701,550606976,46966268272,72928988,STK
2191,187660,KR7187660006,에이디엠코리아,KOSDAQ,벤처기업부,2150,2,-10,-0.46,2175,2175,2130,46667,100234195,46947937500,21836250,KSQ
2192,025890,KR7025890005,한국주강,KOSPI,,4140,1,370,9.81,3770,4145,3615,329780,1292454365,46820332260,11309259,STK
2193,229000,KR7229000005,젠큐릭스,KOSDAQ,기술성장기업부,7010,2,-170,-2.37,7190,7200,6950,46958,330265960,46746801880,6668588,KSQ
2194,024120,KR7024120008,KB오토시스,KOSDAQ,우량기업부,4060,2,-60,-1.46,4125,4210,4040,208637,861387695,46690000000,11500000,KSQ
2195,058450,KR7058450008,일야,KOSDAQ,중견기업부,1390,2,-30,-2.11,1435,1465,1375,758183,1062861335,46384300000,33370000,KSQ
2196,049630,KR7049630007,재영솔루텍,KOSDAQ,중견기업부,566,1,3,0.53,563,570,562,199875,112803032,46383809804,81950194,KSQ
2197,341170,KR7341170009,퓨쳐메디신,KONEX,일반기업부,5000,2,-20,-0.4,4990,5100,4800,281,1393570,46377350000,9275470,KNX
2198,354390,KR7354390007,바스칸바이오제약,KONEX,일반기업부,6570,1,70,1.08,6570,6570,6570,69,453330,46109882790,7018247,KNX
2199,093240,KR7093240000,형지엘리트,KOSPI,,1480,1,70,4.96,1435,1500,1435,431187,634097915,46109101040,31154798,STK
2200,225590,KR7225590009,패션플랫폼,KOSDAQ,중견기업부,1730,2,-30,-1.7,1780,1780,1705,54225,94539320,46081513490,26636713,KSQ
2201,137940,KR7137940003,넥스트아이,KOSDAQ,중견기업부,588,2,-11,-1.84,602,602,585,61265,36278970,46052743296,78320992,KSQ
2202,010640,KR7010640001,진양폴리,KOSPI,,4600,2,-5,-0.11,4605,4645,4585,6353,29246305,46000000000,10000000,STK
2203,016920,KR7016920001,카스,KOSDAQ,중견기업부,1735,2,-10,-0.57,1750,1750,1715,78539,136345780,45966288430,26493538,KSQ
2204,018620,KR7018620005,우진비앤지,KOSDAQ,중견기업부,1590,3,0,0.0,1610,1615,1585,42313,67802340,45933975870,28889293,KSQ
2205,035460,KR7035460005,기산텔레콤,KOSDAQ,벤처기업부,3145,2,-5,-0.16,3170,3200,3080,254312,798319960,45845734300,14577340,KSQ
2206,263020,KR7263020000,디케이앤디,KOSDAQ,벤처기업부,2940,2,-30,-1.01,2975,3000,2935,34662,102680980,45647627760,15526404,KSQ
2207,317870,KR7317870004,엔바이오니아,KOSDAQ,기술성장기업부,5790,2,-10,-0.17,5830,5840,5780,5787,33619990,45597124290,7875151,KSQ
